,titles,replies,views,activity,category
437,Share your moodboards with me!,114,154,Mar 1,off topic
438,Pick a number! Fun random game! (5/5 slots),7,104,Mar 1,off topic
439,Features Tapas should implement,183,270,Feb 28,off topic
440,Heads Up - New Spam Offer,5,104,Feb 27,off topic
441,I am new here in this forum,78,104,Feb 27,off topic
442,Post the worst comments you’ve gotten,4,2.3k,Feb 26,off topic
443,Looking for specific story recommendations (comics and novels),88,278,Feb 26,off topic
444,Capybara worship,12,147,Feb 26,off topic
445,How do you deal with unstable emotion?,157,288,Feb 26,off topic
446,Audio drama “The Leviathan Chronicles”,61,61,Feb 25,off topic
447,Who your favorite characters from CW,373,112,Feb 25,off topic
448,How do I find a comic I can’t remember the name of,0,876,Feb 25,off topic
449,Your Favorite K-Pop Group?,82,204,Feb 25,off topic
450,Which websites would you currently recommend to make merchandise?,13,3.4k,Feb 25,off topic
451,Learn indonesian language,162,96,Feb 23,off topic
452,Starting a Youtube/Twitch Webtoon Discovery Stream!,79,88,Feb 22,off topic
453,Pokemon Trade Evolution?,643,68,Feb 22,off topic
454,Looking for an Australian creator to join super secret Discord channel,134,141,Feb 21,off topic
455,Favorite Podcast about Geek Stuff?,1.1k,158,Feb 20,off topic
456,Strange Feeling of Guilt,4,217,Feb 20,off topic
457,What is your “weird” interest? Why do you love it?,496,275,Feb 19,off topic
458,How to patreon?,78,215,Feb 19,off topic
459,Offers of publishing in comments etc. anyone get this one,526,344,Feb 19,off topic
460,Moments of Gratitude - Story Edition,46,94,Feb 19,off topic
461,Other sites recruiting,376,220,Feb 19,off topic
462,What are you watching right now?,31,1.0k,Feb 19,off topic
463,I’m Here Fams! Take a Break for a While!,192,414,Feb 18,off topic
464,Over used weapons,23,356,Feb 18,off topic
465,Your opinion on Lil Nas X’s new song?,826,155,Feb 18,off topic
466,Sci-Fi Writers - Other Site Options,7,223,Feb 17,off topic
467,Accidently made the prologue 50+ google docs pages long oops,201,137,Feb 17,off topic
468,Artist’s youtube channel,10,143,Feb 17,off topic
469,"Having a rough day, FAM!",187,126,Feb 16,off topic
470,You and your neighbors,0,196,Feb 16,off topic
471,The BEST Call of Duty (in your opinion),78,92,Feb 16,off topic
472,"I drew my OCs, wanna see?",51,175,Feb 15,off topic
473,Springtime is Ghibli Time! Studio Ghibli Survey,301,192,Feb 14,off topic
474,When to give up?,22,833,Feb 13,off topic
475,Sports flavored webtoons?,1.2k,433,Feb 13,off topic
476,Books’ Chain Story Thread,7,103,Feb 12,off topic
477,Any gaming moments that stuck with you?,156,304,Feb 11,off topic
478,List every word u can think of -no repeats-,7,169,Feb 10,off topic
479,(T/F): ‘Being ignorant is never a shield from critique’,215,225,Feb 10,off topic
480,Grub Hub: The Offical Roleplay,82,172,Feb 9,off topic
481,D&D Popularity and Participation?,745,76,Feb 8,off topic
482,List every word u can think of that doesnt have a vowel in it,2,122,Feb 8,off topic
483,Your opinion on jazz,76,216,Feb 8,off topic
484,One Word Chain Story,139,58,Feb 8,off topic
485,Hey guys Sub 4 Sub anyone?,975,160,Feb 7,off topic
486,What makes a good comic? (Wrong Answers Only),29,890,Feb 6,off topic
487,Self-Publishing: How I Did It,256,693,Feb 6,off topic
488,Favourite anime(If you watch),6,192,Feb 6,off topic
489,A Ray of Light! A Moment of Pride/Accomplishment,177,173,Feb 5,off topic
490,I just want to talk :’>,56,2.6k,Feb 4,off topic
491,I got a really shiny (and useful) gadget today - it’s a small programmable keypad for my iPad Pro,434,230,Feb 4,off topic
492,Favorite Food or Snack that easy to make?,24,218,Feb 4,off topic
493,Dungeons And Dragons,178,108,Feb 4,off topic
494,One Kind Thing You Did For Yourself Today- mental health check in,23,257,Feb 4,off topic
495,Anyone disassociating nowadays?,171,130,Feb 3,off topic
496,Build up artist spirit! show before and after art work and writing!,2,278,Feb 3,off topic
497,Mieruko-Chan is Getting an Anime!,109,87,Feb 3,off topic
498,Caderno de sensibilização (TCC),3,71,Feb 3,off topic
499,Has your significant other ever paid for you to get your hair done?,193,160,Feb 2,off topic
500,Being frustrated as a creator (just wanted to share my feelings - hope it helps),5,337,Feb 2,off topic
501,Prompt painting for novel or art,94,77,Feb 2,off topic
502,Created My WEBSITE! I’m so EXCITED!,12,130,Feb 2,off topic
503,Going to be selfish for a second,321,284,Feb 1,off topic
504,Creators of Tapas what where the OH NO moments for you?,9,749,Feb 1,off topic
505,Finally Submitted My First Law School Application!,207,109,Jan 30,off topic
506,Raindrop Roleplay,17,114,Jan 28,off topic
507,Do you like speedrunning?,181,207,Jan 28,off topic
508,Comics Featuring Demons,10,2.3k,Jan 28,off topic
509,What song is the soundtrack to your latest chapter?,269,218,Jan 28,off topic
510,Me ajudem com esse questionário para o meu TCC!,0,58,Jan 27,off topic
511,Kpop (skz) memes cause why not,76,91,Jan 26,off topic
512,What are some things you have found on your walks?,1,418,Jan 24,off topic
513,Guy’s I’ve been on 666 views for over a day now,86,112,Jan 23,off topic
514,Most Underrated/Lesser Known Disney Princess (or Heroine)?,7,158,Jan 22,off topic
515,Goodbye SmackJeeves,93,1.6k,Jan 22,off topic
516,Meghan/Diana and the how the need for princesses is violent,0,276,Jan 22,off topic
517,What’s Your Dream?,67,572,Jan 22,off topic
518,Your Favorite Video Game Music Remix,11,173,Jan 21,off topic
519,Do you support anyone on Patreon?,90,235,Jan 21,off topic
520,"For those of you who are biracial (or more), how do you feel about it?",9,325,Jan 20,off topic
521,Favorite Racing Games,114,148,Jan 20,off topic
522,Any She Ra and the Princesses of power fans?,5,274,Jan 20,off topic
523,Sub for sub but neither of us subs and we just chill,106,402,Jan 20,off topic
524,Using ONE word RP lets make a story,55,130,Jan 19,off topic
525,Hello! just wanted to introduce myself!,3.8k,126,Jan 19,off topic
526,Ko-Fi or Patreon,141,215,Jan 19,off topic
527,Show me your true color,1.9k,772,Jan 19,off topic
528,Opinions and what you would do,28,236,Jan 18,off topic
529,Have you tried a marketing company to market your webcomic?,215,544,Jan 18,off topic
530,"If you search your username in google images, what does it appears?",40,421,Jan 18,off topic
531,Post your OC and let people assume something!,221,2.0k,Jan 18,off topic
532,Share your most memorable nightmare or weird dream,21,1.4k,Jan 17,off topic
533,Does anyone else miss the tone of old disney sometimes?,240,367,Jan 17,off topic
534,Last movie you saw plus your favorite character!,93,117,Jan 17,off topic
535,"Insult me, please",941,592,Jan 17,off topic
536,Hamilton lovers anyone?,8,202,Jan 16,off topic
537,The ending of “My Pride” was,184,194,Jan 15,off topic
538,Art procurement for university building (Sweden),3,394,Jan 15,off topic
539,Discord Server I made,67,158,Jan 14,off topic
540,What make comics author choose to become Webtoon exclusive?,29,529,Jan 13,off topic
541,Show your work stations!,326,215,Jan 13,off topic
542,I got my hair done… So happy!,5,190,Jan 12,off topic
543,Assume something about the author/artist above you based on their work,154,360,Jan 12,off topic
544,Dream SMP wanna gush?,10,83,Jan 12,off topic
545,Any Asus laptop users?,211,173,Jan 11,off topic
546,OffTopic Group Presents: A Little Red Riding Hood Collab AU,3,182,Jan 11,off topic
547,Give your reaction to pictures but with Gifs,100,79,Jan 10,off topic
548,Sing your fav songs,7,66,Jan 10,off topic
549,Animate your characters with that “photo animation feature” :D,214,175,Jan 10,off topic
550,Tips to remain positive (and survive toxic positivity),29,287,Jan 10,off topic
551,Webtoon unpleasant Rating System inquires,232,182,Jan 9,off topic
552,"C-Drama fans, show a picture without title of one of your favorites",0,78,Jan 9,off topic
553,Let me see your phone’s wallpaper. (Lock screens are also OK.),79,522,Jan 9,off topic
554,Guys sub for sub on webtoon go?,0,83,Jan 8,off topic
555,Discord server for Artist and Writer,51,146,Jan 8,off topic
556,Do you like drawfee?,99,153,Jan 7,off topic
557,Does this annoy anyone else?,399,311,Jan 7,off topic
558,New Pokemon Games,88,128,Jan 7,off topic
559,Which of my cedar trees do you like better?,1.1k,131,Jan 6,off topic
560,If anyone could give me advice on this it would help lots!,0,108,Jan 6,off topic
561,What’s your latest frustration with making comics?,53,2.8k,Jan 5,off topic
562,Favorite food from any manga/anime?,20,109,Jan 5,off topic
563,What’s up with M4A ASMR-?,140,246,Jan 4,off topic
564,Avatar Studios!,0,275,Jan 3,off topic
565,"Anyone can be an artist/writer, so what do you do for your day job?",92,572,Jan 3,off topic
566,You do not need art university to make a comic: Just do a Chapter 1,0,346,Jan 3,off topic
567,What actually am I doing wrong!?,57,587,Jan 3,off topic
568,Tell me about your favorite anime,14,163,Jan 2,off topic
569,"To all the younger folks here, from my heart",173,484,Jan 2,off topic
570,Describe a band you like really badly,0,184,Jan 2,off topic
571,Traditional Forums vs Discords for Webcomic Communities,84,239,Jan 2,off topic
572,Writing/Art Podcast Recommendations,10,165,Jan 2,off topic
573,The reason why i chose to read on tapas,191,367,Jan 1,off topic
574,Podcast recomendations?,4,101,Jan 1,off topic
575,Anyone Else Ever Do This?,147,117,Jan 1,off topic
576,Who else likes Bjork?,45,97,Jan 1,off topic
577,New Dashboard Design is Amazing!,869,130,Jan 1,off topic
578,Screw Promotions. Lets talk about our FEELINGS,4,202,Jan 1,off topic
579,Drop Your Discord!,73,273,Dec '20,off topic
580,Notice me senpai! ❤😍❤,4,1.4k,Dec '20,off topic
581,Any fellow Texans stuck in the cold?,141,267,Dec '20,off topic
582,I’ll promote you outside of Tapas. Add your links (comics and novels),893,221,Dec '20,off topic
583,Its just so beautiful,24.3k,229,Dec '20,off topic
584,Your Most Badly Written Characters,2,210,Dec '20,off topic
585,Calling for Filipino readers and writers,88,121,Dec '20,off topic
586,Grew out of anime?,5,582,Dec '20,off topic
587,Why there’s so much collaboration posts?,86,294,Dec '20,off topic
588,"Not Happy, Webtoons",6,1.5k,Dec '20,off topic
589,Slide show on your computer,114,153,Dec '20,off topic
590,Do you tell offline friends you doing comic?,0,554,Dec '20,off topic
591,Does anyone know where I can watch sailor moon stars subtitled?,121,100,Dec '20,off topic
592,Is This Screen Tablet a good option?,0,260,Dec '20,off topic
593,That Dashboard Update,96,130,Dec '20,off topic
594,Got the Admired badge today,9,128,Dec '20,off topic
595,"Attention fellow creators, do not neglect sleep!",69,224,Dec '20,off topic
596,Sub for sub is shallow and worthless,1,481,Dec '20,off topic
597,Kid shows that inspire you,155,290,Dec '20,off topic
598,Fictionate website,0,134,Dec '20,off topic
599,"Thank you, Tapas!",130,204,Dec '20,off topic
600,Is this thing on?,37,174,Dec '20,off topic
601,My OC took over my twitter account,224,125,Dec '20,off topic
602,Motivational quotes anyone?,23,125,Dec '20,off topic
603,Weekend Plans 05-07,230,149,Dec '20,off topic
604,Let’s trope each other (TV Tropes thread),12,831,Dec '20,off topic
605,How do you receive payments for Tapas revenue?,145,165,Dec '20,off topic
606,Why do Webtoon’s links look like they were programmed by a highschooler?,7,228,Dec '20,off topic
607,Tell Me About Your Writing/Drawing Style,120,253,Dec '20,off topic
608,Promote Your Creative Projects Outside of Tapas!,12,206,Dec '20,off topic
609,Reached Ad Revenue in 10 weeks - Tips and Q&A,185,320,Dec '20,off topic
610,Filipinos on Tapas,37,248,Dec '20,off topic
611,A Thank You and encouragement note,316,256,Dec '20,off topic
612,"Board Game Online, anyone?",12,673,Dec '20,off topic
613,Antique swords/foils to die for,130,88,Dec '20,off topic
614,Love/Valentines/Crushes….Let’s Spill the Tea,24,82,Dec '20,off topic
615,(T/F): ‘Ignorance is the greatest threat to humanity’,1.6k,348,Dec '20,off topic
616,Open Forum Questions (ask and answer),8,75,Dec '20,off topic
617,Book characters to life,184,139,Dec '20,off topic
618,What FUNNY Videos are you watching now (2021),74,147,Dec '20,off topic
619,Horror Comic Recomendations?,435,151,Dec '20,off topic
620,Give a book from you childhood a funny summery,21,304,Dec '20,off topic
621,Got any good bxb comics WITHOUT the omegaverse stuff?,370,161,Dec '20,off topic
622,Give me your poetry,13,144,Dec '20,off topic
623,Memes for creators,82,156,Dec '20,off topic
624,Your OC’s impression of the OC’s above them! (Nearing Covid valentine edition?),7,252,Dec '20,off topic
625,Music playlists and a genre question,135,91,Dec '20,off topic
626,How amazing is heartstopper?,16,141,Dec '20,off topic
627,Favourite books,163,88,Dec '20,off topic
628,Need subscribers? Want to promote your works? Join here!,14,1.1k,Dec '20,off topic
629,Not Another Tropey Comic,199,324,Dec '20,off topic
630,Just curious | Rib elbow connection,22,115,Dec '20,off topic
631,"Questions for YOUR characters to answer (reverse Q&A Pt.2, everyone welcome)",382,776,Dec '20,off topic
632,I Made My Own Hoodie from my Manga!,37,205,Dec '20,off topic
633,The Tall Resident Evil Lady and my Vague Concerns about it (amongst other things),344,809,Dec '20,off topic
634,Would robots weaponize hatred?,5,148,Dec '20,off topic
635,Whose here good at storyboarding?,130,237,Dec '20,off topic
636,Can you help me find this comic series?,7,81,Dec '20,off topic
637,"Anime x Anime, Copywrite?",184,263,Dec '20,off topic
638,Unpopular Opinions (Video Game Edition),17,722,Dec '20,off topic
